ProgramCode,FromGrade,ToGrade,GroupState,IsNonAnnual,Days,TravelType,DepartureDate,ReturnDate,DepositDate,SpecialPay,Tuition,FRPActive,FRPCancelled,FRPTakeuppercent,EarlyRPL,LatestRPL,CancelledPax,TotalDiscountPax,InitialSystemDate,PovertyCode,Region,CRMSegment,SchoolType,ParentMeetingFlag,MDRLowGrade,MDRHighGrade,TotalSchoolEnrollment,IncomeLevel,EZPayTakeUpRate,SchoolSponsor,SPRProductType,SPRNewExisting,FPP,TotalPax,SPRGroupRevenue,NumberOfMeetingswithParents,FirstMeeting,LastMeeting,DifferenceTraveltoFirstMeeting,DifferenceTraveltoLastMeeting,SchoolGradeTypeLow,SchoolGradeTypeHigh,SchoolGradeType,DepartureMonth,GroupGradeTypeLow,GroupGradeTypeHigh,GroupGradeType,MajorProgramCode,SingleGradeTripFlag,FPPtoSchoolenrollment,FPPtoPAX,NumofNonFPPPAX,SchoolSizeIndicator,RetainedLabel
HD,8,8,Other,0,5,A,5/25/11,5/29/11,10/15/10,CP,1750,54,4,0.568,2/12/10,8/23/10,7,7,2/11/10,B,Other,10,PUBLIC,1,6,8,594,H,0.526,0,East Coast,EXISTING,95,102,1750,1,9/14/10,9/14/10,253,253,Middle,Middle,Middle->Middle,May,Middle,Middle,Middle->Middle,H,1,0.15993266,0.931372549,7,M-L,Retained
HD,8,8,MI,0,5,B,5/25/11,5/29/11,11/15/10,FR,763,35,5,0.66,5/17/10,9/10/10,8,3,5/14/10,C,Other,10,PUBLIC,1,6,8,441,M,0.151,1,East Coast,EXISTING,53,56,763,1,9/23/10,9/23/10,244,244,Middle,Middle,Middle->Middle,May,Middle,Middle,Middle->Middle,H,1,0.120181406,0.946428571,3,S-M,Retained
HD,8,8,OH,0,4,A,5/25/11,5/29/11,10/8/10,SA,1318,0,0,0,4/19/10,8/24/10,10,9,4/16/10,B,Other,5,PUBLIC,1,6,8,627,O,0,0,East Coast,EXISTING,83,92,1318,1,9/14/10,9/14/10,253,253,Middle,Middle,Middle->Middle,May,Middle,Middle,Middle->Middle,H,1,0.132376396,0.902173913,9,M-L,Retained
HC,8,8,CA,0,5,A,5/25/11,5/30/11,5/15/10,FIXED_NA,1967,34,6,0.642,2/24/10,2/24/10,14,7,2/18/10,B,Southern California,10,PUBLIC,1,7,8,1700,N,0.302,0,East Coast,EXISTING,53,60,1967,1,2/24/10,2/24/10,455,455,Middle,Middle,Middle->Middle,May,Middle,Middle,Middle->Middle,H,1,0.031176471,0.883333333,7,L,Retained
HS,4,4,CA,0,1,A,5/26/11,5/26/11,10/15/10,SA,396,0,0,0,5/19/10,5/19/10,1,2,4/14/10,FIXED_NA,Southern California,5,Private non-Christian,1,PK,8,320,Q,0,1,CA History,EXISTING,34,36,396,1,9/16/10,9/16/10,252,252,Elementary,Elementary,Elementary->Elementary,May,PK,Middle,PK->Middle,H,1,0.10625,0.944444444,2,S,Retained
HD,8,8,OH,0,5,B,5/26/11,5/30/11,11/1/10,FR,694,57,7,0.588,1/1/10,10/11/10,9,7,9/17/10,B,Other,10,PUBLIC,1,6,8,942,L,0.268,0,East Coast,EXISTING,97,104,694,1,5/12/11,5/12/11,14,14,Middle,Middle,Middle->Middle,May,Middle,Middle,Middle->Middle,H,1,0.102972399,0.932692308,7,L,Retained
HD,8,8,Other,0,4,B,5/27/11,5/30/11,10/8/10,FIXED_NA,867,13,0,0.684,1/1/10,8/12/10,0,2,8/12/10,FIXED_NA,Other,2,Catholic,0,PK,8,271,O,0.158,0,East Coast,NEW,19,21,867,0,1/1/10,1/1/10,0,0,Middle,Middle,Middle->Middle,May,PK,Middle,PK->Middle,H,1,0.070110701,0.904761905,2,S,Retained
HD,8,8,Other,0,5,B,5/27/11,5/31/11,11/15/10,FIXED_NA,769,22,2,0.667,2/22/10,8/30/10,5,7,2/18/10,C,Other,10,PUBLIC,1,7,8,487,J,0.152,0,East Coast,EXISTING,33,40,769,1,10/21/10,10/21/10,218,218,Middle,Middle,Middle->Middle,May,Middle,Middle,Middle->Middle,H,1,0.067761807,0.825,7,S-M,Retained
HS,4,5,CA,0,2,A,5/28/11,5/29/11,12/3/10,FIXED_NA,637,9,1,0.5,1/1/10,9/2/10,1,1,9/1/10,FIXED_NA,Southern California,0,CHD,1,FIXED_NA,0,0,FIXED_NA,0.278,0,CA History,NEW,18,19,637,1,9/22/10,9/22/10,248,248,Elementary,Elementary,Elementary->Elementary,May,Undefined,Undefined,Undefined->Undefined,H,0,0,0.947368421,1,FIXED_NA,Churned
HD,8,8,OH,0,3,A,5/28/11,5/30/11,10/22/10,FIXED_NA,1333,4,1,0.8,4/23/10,8/20/10,2,1,4/22/10,A,Other,5,PUBLIC,1,7,8,879,P,0.2,0,East Coast,EXISTING,5,6,1333,2,9/16/10,10/6/10,254,234,Middle,Middle,Middle->Middle,May,Middle,Middle,Middle->Middle,H,1,0.005688282,0.833333333,1,L,Retained
HD,8,8,Other,0,3,A,5/28/11,5/30/11,10/15/10,FR,1433,9,4,0.281,2/11/10,8/26/10,5,3,2/11/10,B,Other,10,PUBLIC,1,5,6,372,I,0.281,0,East Coast,EXISTING,32,35,1433,2,5/17/10,9/8/10,376,262,Middle,Middle,Middle->Middle,May,Elementary,Middle,Elementary->Middle,H,1,0.086021505,0.914285714,3,S-M,Retained
HD,0,0,IL,0,3,A,5/28/11,5/30/11,10/29/10,FIXED_NA,949,18,2,0.643,4/28/10,4/28/10,4,2,4/28/10,A,Other,10,PUBLIC,1,6,8,350,O,0.286,0,East Coast,NEW,28,30,949,2,5/12/10,9/14/10,381,256,Undefined,Undefined,Undefined->Undefined,May,Middle,Middle,Middle->Middle,H,0,0.08,0.933333333,2,S-M,Retained
HD,8,8,Other,0,3,A,5/28/11,5/30/11,12/15/10,FIXED_NA,1286,4,1,0.667,2/22/10,8/27/10,3,1,2/18/10,C,Other,1,PUBLIC,1,6,8,553,Other,0,0,East Coast,EXISTING,6,7,1286,1,10/5/10,10/5/10,235,235,Middle,Middle,Middle->Middle,May,Middle,Middle,Middle->Middle,H,1,0.01084991,0.857142857,1,S-M,Retained
HD,7,8,Other,0,3,A,5/28/11,5/30/11,11/5/10,FIXED_NA,1289,13,1,0.684,1/1/10,8/25/10,7,2,8/24/10,C,Other,10,PUBLIC,1,6,8,1000,Other,0.368,0,East Coast,EXISTING,19,21,1289,1,9/9/10,9/9/10,261,261,Middle,Middle,Middle->Middle,May,Middle,Middle,Middle->Middle,H,0,0.019,0.904761905,2,L,Retained
HD,6,8,TX,0,4,A,5/28/11,5/31/11,3/11/11,FIXED_NA,1768,7,0,1,1/1/10,2/25/11,0,1,2/25/11,FIXED_NA,Houston,1,Catholic,0,PK,8,131,G,0,0,East Coast,NEW,7,8,1768,0,1/1/10,1/1/10,0,0,Middle,Middle,Middle->Middle,May,PK,Middle,PK->Middle,H,0,0.053435115,0.875,1,S,Churned
HC,7,8,AZ,0,5,A,5/28/11,6/2/11,11/15/10,FIXED_NA,1799,17,12,0.81,1/1/10,9/27/10,15,4,9/28/10,C,Other,5,PUBLIC,1,K,8,1011,P,0.476,0,East Coast,NEW,21,25,1799,1,10/19/10,10/19/10,221,221,Middle,Middle,Middle->Middle,May,K,Middle,K->Middle,H,0,0.020771513,0.84,4,L,Churned
HD,8,8,CA,0,7,A,5/28/11,6/3/11,9/30/10,FIXED_NA,2225,51,2,0.654,2/11/10,6/11/10,1,6,2/10/10,FIXED_NA,Southern California,5,Catholic,1,K,8,660,O,0.205,0,East Coast,EXISTING,78,84,2225,2,6/17/10,9/2/10,345,268,Middle,Middle,Middle->Middle,May,K,Middle,K->Middle,H,1,0.118181818,0.928571429,6,M-L,Retained
HD,7,8,TX,1,4,A,5/29/11,6/1/11,10/31/10,FIXED_NA,1561,19,1,0.864,3/26/10,3/26/10,8,3,3/24/10,C,Dallas,10,PUBLIC,1,7,8,850,I,0.227,0,East Coast,NEW,22,25,1561,2,5/27/10,9/14/10,367,257,Middle,Middle,Middle->Middle,May,Middle,Middle,Middle->Middle,H,0,0.025882353,0.88,3,L,Churned
HD,8,8,Other,0,5,A,5/29/11,6/2/11,10/15/10,FR,1769,27,4,0.844,4/16/10,8/10/10,4,3,4/15/10,FIXED_NA,Other,5,CHD,1,7,12,0,J,0.188,0,East Coast,EXISTING,32,35,1769,1,9/21/10,9/21/10,250,250,Middle,Middle,Middle->Middle,May,Middle,High,Middle->High,H,1,0,0.914285714,3,FIXED_NA,Retained
HC,9,12,CA,0,5,A,5/29/11,6/3/11,1/7/11,FIXED_NA,1849,16,7,0.5,1/1/10,8/19/10,14,5,8/18/10,C,Southern California,5,PUBLIC,1,6,8,330,Other,0.031,0,East Coast,NEW,32,37,1849,2,9/17/10,9/20/10,254,251,High,High,High->High,May,Middle,Middle,Middle->Middle,H,0,0.096969697,0.864864865,5,S,Churned
Other,9,12,CA,0,7,A,5/29/11,6/4/11,11/15/10,FIXED_NA,2509,0,2,0,3/23/10,8/31/10,3,2,3/19/10,B,Northern California,7,PUBLIC,1,6,12,380,H,0.5,0,Other,NEW,4,6,2509,2,5/11/10,9/16/10,383,255,High,High,High->High,May,Middle,High,Middle->High,S,0,0.010526316,0.666666667,2,S-M,Churned
HD,8,8,Other,0,4,B,5/30/11,6/2/11,10/25/10,FIXED_NA,741,25,2,0.568,1/1/10,9/20/10,3,5,8/17/10,FIXED_NA,Other,10,Private non-Christian,0,7,12,540,L,0.25,0,East Coast,EXISTING,44,49,741,0,1/1/10,1/1/10,0,0,Middle,Middle,Middle->Middle,May,Middle,High,Middle->High,H,1,0.081481481,0.897959184,5,S-M,Retained
HD,8,8,Other,0,5,A,5/30/11,6/3/11,10/22/10,FIXED_NA,1975,6,2,0.6,2/3/10,8/20/10,3,1,2/3/10,C,Other,10,PUBLIC,1,6,8,538,G,0.2,0,East Coast,EXISTING,10,11,1975,1,9/15/10,9/15/10,257,257,Middle,Middle,Middle->Middle,May,Middle,Middle,Middle->Middle,H,1,0.018587361,0.909090909,1,S-M,Retained
HD,8,8,Other,0,5,A,5/30/11,6/3/11,10/29/10,FIXED_NA,1943,33,5,0.846,8/4/10,8/4/10,8,3,8/4/10,C,Other,10,PUBLIC,1,Other,9,510,H,0.256,0,East Coast,EXISTING,39,42,1943,1,9/22/10,9/22/10,250,250,Middle,Middle,Middle->Middle,May,Middle,High,Middle->High,H,1,0.076470588,0.928571429,3,S-M,Retained
HD,7,8,AZ,0,5,A,5/30/11,6/3/11,10/15/10,FIXED_NA,2016,6,1,0.75,1/1/10,8/6/10,1,1,8/6/10,B,Other,10,PUBLIC,1,K,8,786,L,0.375,0,East Coast,NEW,8,9,2016,1,9/9/10,9/9/10,263,263,Middle,Middle,Middle->Middle,May,K,Middle,K->Middle,H,0,0.010178117,0.888888889,1,M-L,Churned
HD,6,8,Other,1,5,B,5/30/11,6/4/11,10/20/10,FIXED_NA,929,28,2,0.622,3/15/10,8/31/10,2,3,3/11/10,C,Other,10,PUBLIC,1,6,8,275,F,0.156,0,East Coast,EXISTING,45,48,929,2,5/25/10,9/29/10,370,243,Middle,Middle,Middle->Middle,May,Middle,Middle,Middle->Middle,H,0,0.163636364,0.9375,3,S,Churned
Other,8,8,Other,0,4,B,5/31/11,6/3/11,10/21/10,CP,609,50,8,0.37,6/15/10,9/20/10,14,8,6/15/10,B,Other,10,PUBLIC,1,6,8,1174,J,0.163,0,East Coast,EXISTING,135,143,609,1,9/23/10,9/23/10,250,250,Middle,Middle,Middle->Middle,May,Middle,Middle,Middle->Middle,H,1,0.114991482,0.944055944,8,L,Retained
HC,8,8,Other,0,4,A,5/31/11,6/3/11,11/19/10,FIXED_NA,1523,18,1,0.621,4/30/10,8/9/10,3,3,4/30/10,C,Other,10,PUBLIC,1,6,8,575,I,0.241,0,East Coast,EXISTING,29,32,1523,1,9/2/10,9/2/10,271,271,Middle,Middle,Middle->Middle,May,Middle,Middle,Middle->Middle,H,1,0.050434783,0.90625,3,S-M,Retained
HD,7,8,Other,1,5,A,5/31/11,6/4/11,11/1/10,FR,1680,3,1,0.375,2/8/10,8/19/10,1,2,2/6/10,C,Other,10,PUBLIC,0,Other,9,280,G,0.5,0,East Coast,EXISTING,8,10,1680,0,1/1/10,1/1/10,0,0,Middle,Middle,Middle->Middle,May,Middle,High,Middle->High,H,0,0.028571429,0.8,2,S,Churned
HC,8,8,Other,1,5,A,5/31/11,6/4/11,11/1/10,FIXED_NA,1899,39,0,0.609,2/4/10,8/26/10,0,6,2/5/10,B,Other,10,PUBLIC,1,6,8,184,I,0.25,0,East Coast,EXISTING,64,70,1899,2,3/24/10,9/8/10,433,265,Middle,Middle,Middle->Middle,May,Middle,Middle,Middle->Middle,H,1,0.347826087,0.914285714,6,S,Churned
HD,8,8,Other,0,5,B,5/31/11,6/4/11,10/1/10,FIXED_NA,808,14,0,0.378,3/19/10,8/20/10,2,2,3/18/10,B,Other,10,PUBLIC,1,7,12,611,K,0.297,0,East Coast,EXISTING,37,39,808,1,9/29/10,9/29/10,244,244,Middle,Middle,Middle->Middle,May,Middle,High,Middle->High,H,1,0.060556465,0.948717949,2,M-L,Retained
HD,7,8,Other,1,5,B,5/31/11,6/4/11,10/15/10,FR,774,23,6,0.622,5/18/10,8/30/10,9,5,5/17/10,B,Other,10,PUBLIC,1,PK,8,520,I,0.189,0,East Coast,EXISTING,37,42,774,1,9/14/10,9/14/10,259,259,Middle,Middle,Middle->Middle,May,PK,Middle,PK->Middle,H,0,0.071153846,0.880952381,5,S-M,Churned
HD,7,8,Other,1,5,A,5/31/11,6/4/11,10/1/10,FIXED_NA,1499,11,0,0.55,2/1/10,9/1/10,0,3,1/30/10,B,Other,10,PUBLIC,1,PK,8,248,I,0.75,0,East Coast,EXISTING,20,23,1499,2,4/19/10,9/22/10,407,251,Middle,Middle,Middle->Middle,May,PK,Middle,PK->Middle,H,0,0.080645161,0.869565217,3,S,Churned
HD,8,8,Other,0,3,B,5/31/11,6/4/11,11/15/10,FIXED_NA,688,15,2,0.79,5/14/10,5/14/10,3,1,5/14/10,C,Other,10,PUBLIC,1,6,8,550,H,0.158,0,East Coast,NEW,19,20,688,1,9/28/10,9/28/10,245,245,Middle,Middle,Middle->Middle,May,Middle,Middle,Middle->Middle,H,1,0.034545455,0.95,1,S-M,Retained
HD,8,8,CA,0,4,A,5/31/11,6/4/11,10/5/10,CP,1529,48,14,0.686,4/1/10,8/26/10,20,6,4/1/10,B,Southern California,10,PUBLIC,1,6,8,800,G,0.214,0,East Coast,EXISTING,70,76,1529,1,9/1/10,9/1/10,272,272,Middle,Middle,Middle->Middle,May,Middle,Middle,Middle->Middle,H,1,0.0875,0.921052632,6,M-L,Retained
CD,10,11,WA,0,5,A,5/31/11,6/4/11,10/15/10,FIXED_NA,1729,8,2,0.4,4/5/10,8/23/10,2,1,4/3/10,FIXED_NA,Pacific Northwest,10,CHD,0,PK,11,211,L,0.1,0,East Coast,NEW,20,21,1729,0,1/1/10,1/1/10,0,0,High,High,High->High,May,PK,High,PK->High,C,0,0.09478673,0.952380952,1,S,Churned
HC,9,9,TX,0,5,A,5/31/11,6/4/11,10/31/10,FIXED_NA,2114,4,4,1,1/1/10,8/27/10,11,1,8/26/10,B,Dallas,8,PUBLIC,1,9,9,710,N,0,0,East Coast,NEW,4,5,2114,1,9/16/10,9/16/10,257,257,High,High,High->High,May,High,High,High->High,H,1,0.005633803,0.8,1,M-L,Churned
HD,0,0,CA,0,5,A,5/31/11,6/4/11,10/11/10,FIXED_NA,2149,4,2,0.667,1/1/10,9/1/10,2,1,8/31/10,FIXED_NA,Northern California,10,Catholic,1,K,8,200,L,0.333,0,East Coast,NEW,6,7,2149,1,9/22/10,9/22/10,251,251,Undefined,Undefined,Undefined->Undefined,May,K,Middle,K->Middle,H,0,0.03,0.857142857,1,S,Churned
HD,8,8,CO,0,5,A,5/31/11,6/4/11,12/10/10,FIXED_NA,1788,10,1,0.588,1/1/10,11/5/10,2,2,11/2/10,B,Other,5,PUBLIC,1,6,8,541,N,0.235,0,East Coast,EXISTING,17,19,1788,1,12/7/10,12/7/10,175,175,Middle,Middle,Middle->Middle,May,Middle,Middle,Middle->Middle,H,1,0.03142329,0.894736842,2,S-M,Retained
HS,4,4,CA,0,2,A,6/1/11,6/2/11,9/30/10,SA,554,0,0,0,1/1/10,9/16/10,3,1,6/10/10,FIXED_NA,Southern California,4,Private non-Christian,0,K,6,213,J,0,1,CA History,EXISTING,38,39,554,0,1/1/10,1/1/10,0,0,Elementary,Elementary,Elementary->Elementary,June,K,Middle,K->Middle,H,1,0.178403756,0.974358974,1,S,Retained
HD,8,8,IL,0,3,A,6/1/11,6/3/11,10/15/10,FIXED_NA,949,33,3,0.846,1/1/10,9/1/10,4,3,8/31/10,B,Other,10,PUBLIC,1,6,8,791,M,0.385,0,East Coast,NEW,39,42,949,1,10/7/10,10/7/10,237,237,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.049304678,0.928571429,3,M-L,Retained
HD,8,8,IL,0,3,A,6/1/11,6/3/11,1/21/11,SA,999,0,0,0,1/1/10,10/27/10,1,1,10/23/10,C,Other,1,PUBLIC,0,PK,8,376,C,0,0,East Coast,NEW,19,20,999,0,1/1/10,1/1/10,0,0,Middle,Middle,Middle->Middle,June,PK,Middle,PK->Middle,H,1,0.050531915,0.95,1,S-M,Churned
Other,9,12,Other,0,4,A,6/1/11,6/4/11,9/24/10,FIXED_NA,1648,3,1,1,3/10/10,3/10/10,5,1,3/10/10,B,Other,7,PUBLIC,1,K,12,350,N,0,0,Science,NEW,3,4,1648,2,5/20/10,9/14/10,377,260,High,High,High->High,June,K,High,K->High,S,0,0.008571429,0.75,1,S-M,Churned
SK,6,8,FL,0,4,B,6/1/11,6/4/11,11/15/10,FIXED_NA,889,4,0,0.444,3/31/10,9/2/10,5,1,3/24/10,B,Other,3,PUBLIC,1,K,8,200,F,0,0,Science,EXISTING,9,10,889,2,4/20/10,9/23/10,407,251,Middle,Middle,Middle->Middle,June,K,Middle,K->Middle,S,0,0.045,0.9,1,S,Churned
Other,6,8,Other,0,4,A,6/1/11,6/4/11,11/19/10,FIXED_NA,1611,8,1,1,1/1/10,10/15/10,1,1,10/14/10,A,Other,6,PUBLIC,1,PK,8,550,N,0.125,0,Science,NEW,8,9,1611,1,11/11/10,11/11/10,202,202,Middle,Middle,Middle->Middle,June,PK,Middle,PK->Middle,S,0,0.014545455,0.888888889,1,S-M,Churned
HD,8,8,Other,0,5,A,6/1/11,6/5/11,10/19/10,FR,1917,19,2,0.559,2/19/10,8/31/10,5,2,2/19/10,B,Other,10,PUBLIC,1,7,8,325,G,0.324,0,East Coast,EXISTING,34,36,1917,1,9/24/10,9/24/10,250,250,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.104615385,0.944444444,2,S,Retained
Other,6,6,Other,0,5,A,6/1/11,6/5/11,10/31/10,FIXED_NA,1979,20,4,0.741,2/25/10,8/20/10,4,2,1/21/10,FIXED_NA,Other,7,Private non-Christian,1,PK,12,812,I,0.482,0,Science,EXISTING,27,29,1979,1,8/26/10,8/26/10,279,279,Middle,Middle,Middle->Middle,June,PK,High,PK->High,S,1,0.033251232,0.931034483,2,L,Retained
SK,6,7,Other,0,5,A,6/1/11,6/5/11,11/30/10,FIXED_NA,2043,11,0,0.846,1/1/10,10/1/10,0,1,8/20/10,FIXED_NA,Other,7,Private non-Christian,0,6,12,999,I,0.231,0,Science,EXISTING,13,14,2043,0,1/1/10,1/1/10,0,0,Middle,Middle,Middle->Middle,June,Middle,High,Middle->High,S,0,0.013013013,0.928571429,1,L,Retained
HD,8,8,CA,0,5,A,6/1/11,6/5/11,11/19/10,FIXED_NA,1640,7,0,0.412,4/30/10,8/23/10,0,2,5/3/10,FIXED_NA,Northern California,5,Private non-Christian,1,K,8,238,Q,0.471,0,East Coast,EXISTING,17,19,1640,1,9/23/10,9/23/10,251,251,Middle,Middle,Middle->Middle,June,K,Middle,K->Middle,H,1,0.071428571,0.894736842,2,S,Retained
SK,8,8,Other,0,5,A,6/1/11,6/5/11,10/6/10,FIXED_NA,1976,12,1,0.667,1/1/10,8/16/10,4,2,8/13/10,C,Other,7,PUBLIC,1,5,8,1387,N,0.222,0,Science,NEW,18,20,1976,1,9/7/10,9/7/10,267,267,Middle,Middle,Middle->Middle,June,Elementary,Middle,Elementary->Middle,S,1,0.01297765,0.9,2,L,Retained
SK,7,8,Other,0,5,A,6/1/11,6/5/11,9/30/10,FIXED_NA,2008,3,2,1,1/1/10,8/25/10,4,1,8/18/10,B,Other,4,PUBLIC,1,K,8,238,G,0.333,0,Science,EXISTING,3,4,2008,1,9/22/10,9/22/10,252,252,Middle,Middle,Middle->Middle,June,K,Middle,K->Middle,S,0,0.012605042,0.75,1,S,Churned
HVP,5,8,Other,0,3,B,6/1/11,6/5/11,12/17/10,FIXED_NA,439,46,3,0.541,1/1/10,11/22/10,3,9,11/20/10,C,Other,2,PUBLIC,1,K,8,525,C,0.188,0,East Coast,NEW,85,94,439,1,12/7/10,12/7/10,176,176,Elementary,Middle,Elementary->Middle,June,K,Middle,K->Middle,H,0,0.161904762,0.904255319,9,S-M,Churned
HS,4,4,CA,0,2,A,6/2/11,6/3/11,3/4/11,FIXED_NA,592,10,2,0.303,1/1/10,1/31/11,4,1,2/1/11,A,Southern California,5,PUBLIC,0,K,8,700,Q,0,0,CA History,EXISTING,33,34,592,0,1/1/10,1/1/10,0,0,Elementary,Elementary,Elementary->Elementary,June,K,Middle,K->Middle,H,1,0.047142857,0.970588235,1,M-L,Retained
HD,7,8,IL,0,3,A,6/2/11,6/4/11,10/17/10,FIXED_NA,1129,20,2,0.87,1/1/10,9/16/10,6,3,9/16/10,C,Other,10,PUBLIC,1,7,8,501,E,0.348,0,East Coast,NEW,23,26,1129,1,9/30/10,9/30/10,245,245,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,0,0.045908184,0.884615385,3,S-M,Churned
HD,8,8,Other,0,4,A,6/2/11,6/5/11,10/30/10,FIXED_NA,1448,38,3,0.717,3/31/10,8/25/10,3,7,3/19/10,A,Other,5,PUBLIC,1,6,8,881,Q,0.302,0,East Coast,EXISTING,53,60,1448,1,9/22/10,9/22/10,253,253,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,1,0.06015891,0.883333333,7,L,Retained
HD,8,8,Other,0,4,A,6/2/11,6/5/11,10/15/10,FIXED_NA,1469,11,2,0.458,3/18/10,8/26/10,3,2,3/17/10,B,Other,10,PUBLIC,1,5,8,424,K,0.208,0,East Coast,EXISTING,24,26,1469,1,9/9/10,9/9/10,266,266,Middle,Middle,Middle->Middle,June,Elementary,Middle,Elementary->Middle,H,1,0.056603774,0.923076923,2,S-M,Retained
HD,7,8,Other,1,4,A,6/2/11,6/5/11,10/15/10,FR,1399,38,2,0.792,4/22/10,8/23/10,5,4,4/22/10,B,Other,10,PUBLIC,1,7,8,931,P,0.229,0,East Coast,EXISTING,48,52,1399,1,9/23/10,9/23/10,252,252,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,0,0.051557465,0.923076923,4,L,Churned
HD,7,8,CO,0,5,A,6/2/11,6/6/11,11/12/10,FIXED_NA,1999,7,4,0.7,1/1/10,7/9/10,5,2,7/9/10,B,Other,10,PUBLIC,1,6,8,650,G,0.5,0,East Coast,NEW,10,12,1999,1,10/14/10,10/14/10,231,231,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,0,0.015384615,0.833333333,2,M-L,Churned
HS,4,5,CA,0,1,A,6/3/11,6/3/11,11/1/10,FIXED_NA,408,1,1,0.02,4/8/10,8/26/10,6,2,4/6/10,C,Southern California,4,PUBLIC,1,PK,5,900,F,0.02,1,CA History,NEW,50,52,408,2,4/28/10,9/9/10,401,267,Elementary,Elementary,Elementary->Elementary,June,PK,Elementary,Other,H,0,0.055555556,0.961538462,2,L,Churned
Other,0,0,IL,0,1,B,6/3/11,6/3/11,4/15/11,FIXED_NA,119,23,1,0.192,1/1/10,3/7/11,4,12,3/4/11,C,Other,1,PUBLIC,1,PK,8,1300,F,0.008,0,Other,NEW,120,132,119,1,3/17/11,3/17/11,78,78,Undefined,Undefined,Undefined->Undefined,June,PK,Middle,PK->Middle,H,0,0.092307692,0.909090909,12,L,Churned
HVP,0,0,Other,0,3,B,6/3/11,6/5/11,4/20/11,SA,440,0,0,0,1/1/10,1/1/10,3,5,3/5/11,FIXED_NA,Other,7,CHD,0,FIXED_NA,0,0,FIXED_NA,0,0,East Coast,EXISTING,40,45,440,0,1/1/10,1/1/10,0,0,Undefined,Undefined,Undefined->Undefined,June,Undefined,Undefined,Undefined->Undefined,H,0,0,0.888888889,5,FIXED_NA,Retained
HD,6,8,TX,0,4,A,6/3/11,6/6/11,11/19/10,FIXED_NA,1727,5,0,0.833,3/22/10,3/22/10,0,1,3/18/10,C,Dallas,1,PUBLIC,1,6,8,747,H,0,0,East Coast,NEW,6,7,1727,2,5/27/10,10/28/10,372,218,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,0,0.008032129,0.857142857,1,M-L,Churned
HVP,8,8,Other,0,5,B,6/3/11,6/7/11,1/10/11,FIXED_NA,449,10,0,0.667,1/1/10,12/17/10,1,1,12/17/10,C,Other,10,PUBLIC,0,7,12,360,F,0.267,0,East Coast,NEW,15,16,449,0,1/1/10,1/1/10,0,0,Middle,Middle,Middle->Middle,June,Middle,High,Middle->High,H,1,0.041666667,0.9375,1,S-M,Retained
HD,8,8,Other,0,4,A,6/4/11,6/7/11,11/19/10,FIXED_NA,1519,32,6,0.516,4/20/10,8/20/10,7,4,4/17/10,A,Other,10,PUBLIC,1,5,8,410,J,0.371,0,East Coast,EXISTING,62,66,1519,1,9/2/10,9/2/10,275,275,Middle,Middle,Middle->Middle,June,Elementary,Middle,Elementary->Middle,H,1,0.151219512,0.939393939,4,S-M,Retained
Other,4,5,CO,1,4,A,6/4/11,6/7/11,10/8/10,FIXED_NA,1868,15,1,0.682,2/16/10,2/16/10,2,4,2/16/10,B,Other,4,PUBLIC,1,K,6,626,J,0.455,0,East Coast,EXISTING,22,26,1868,2,4/22/10,9/14/10,408,263,Elementary,Elementary,Elementary->Elementary,June,K,Middle,K->Middle,H,0,0.03514377,0.846153846,4,M-L,Churned
HD,0,0,TX,0,4,A,6/4/11,6/7/11,11/15/10,FIXED_NA,1752,0,1,0,1/1/10,10/8/10,1,1,10/9/10,A,Dallas,10,PUBLIC,1,6,8,880,Q,0,0,East Coast,NEW,4,5,1752,2,10/19/10,11/8/10,228,208,Undefined,Undefined,Undefined->Undefined,June,Middle,Middle,Middle->Middle,H,0,0.004545455,0.8,1,L,Churned
HC,7,8,CO,1,5,A,6/4/11,6/8/11,11/5/10,FR,2049,10,2,0.556,4/13/10,8/27/10,3,2,2/27/10,B,Other,10,PUBLIC,1,7,8,457,H,0.111,0,East Coast,EXISTING,18,20,2049,1,9/13/10,9/13/10,264,264,Middle,Middle,Middle->Middle,June,Middle,Middle,Middle->Middle,H,0,0.039387309,0.9,2,S-M,Churned
HD,7,8,CA,1,5,A,6/4/11,6/8/11,10/15/10,FIXED_NA,2009,18,3,0.75,4/6/10,8/31/10,4,2,4/6/10,FIXED_NA,Northern California,5,Catholic,1,K,8,270,I,0.167,0,East Coast,NEW,24,26,2009,2,5/4/10,10/21/10,396,226,Middle,Middle,Middle->Middle,June,K,Middle,K->Middle,H,0,0.088888889,0.923076923,2,S,Churned
